id;nomClient;adresseClient;idEtat;id2;tempsInsc;somme1;somme2
3205;Schnitzer Denist College;1858 Balsam Way;48;6;10/09/2000 21:42;12144;11894.4040
3206;Air France;12 Walker Ave.;34;14;21/12/1972 15:33;41418;64112.4296
3207;Masterlands Cleaning;937 Judson Ave.;32;11;07/04/2000 19:07;20999;12748.6285
3208;AA Advertising;550 Sheridan;4;31;25/01/2001 08:53;8600.;3700.9444
3209;Vecot Inc.;4259 W. Lake Ave.;50;27;19/08/2006 01:00;32224;35475.3752
3210;Marcy Elaine Bakery;616 Cobblestone Cir.;32;25;17/05/2004 05:15;81048;6665.4210
3211;Lake Shore Beaches;1770 first St.;23;43;18/03/1977 10:02;57641;57200.9330
3212;Green Bay Travel Services;1486 Oakwood;35;1;17/10/1992 23:13;15276;75118.6410
3213;Cosmo Skin Care Center;965 Marion Place Apt. 65C;3;35;29/07/1971 10:22;94840;1417.1670
3214;Terrinni & Son Auto and Truck;1920 Sunnyside Ave.;12;48;09/12/1985 07:07;9594.;18368.7208
3215;Marks, Marks, and Kaplan Ltd.;456 Groverland Ave.;37;34;06/03/2001 00:55;61557;58188.1016
3216;Nel Video Productions;1436 Waverly Rd.;10;32;25/08/2001 05:13;83420;18087.1602
3217;Masterlands Cleaning;770 Exmoor Rd.;21;4;27/11/1975 22:40;99714;52700.0480
3218;Lee Stairworks and Carpentry,;2267 Anderson Lane;41;50;22/12/1978 18:40;26450;3285.7444
3219;North Shore Appliance Service;970 Vilas Circle;11;32;29/05/2002 20:20;912.5;2284.7755
3220;Dapper's Antiques;54 Lakeview Terrace;14;23;22/07/2004 04:35;9428.;48564.3405
3221;Deer Lake Inn;367Bluebird Terr.;23;35;10/03/1982 16:55;75860;7216.8380
3222;Metro Appliance Service;218 Oakridge Ave.;15;3;18/07/1970 15:40;21702;7628.0954
3223;Doll House Rock;643 De Temple Rd.;25;12;22/06/2000 01:40;38089;62520.7454
3224;Venturi Discount Drugs;662 Lyons Circle;2;37;25/05/2001 18:47;45472;78414.4487
3225;Glassman & Stone;1795 Lake Cook Rd.;32;10;26/02/2000 18:53;68044;55960.7596
3226;Chands CPA;1799 Rosemary Way;12;21;31/10/2003 02:28;313.9;96028.7676
3227;American Deli Workers Union;4259 W. Lake Ave.;24;41;08/11/2006 00:27;54740;92976.7892
3228;Gourmet the Frog;12 Skokie Valley Rd.;38;11;02/08/2000 08:07;90308;63886.1406
3229;Nirabi Auto Service;2148 Eastview Dr.;14;14;02/09/2000 23:40;54194;68368.7883
3230;Toggle & Myerson Ltd;4763 Blackhawk Rd.;17;23;29/10/2000 09:55;89224;15464.8713
3231;Michael Montgomery Hair Saloon;512 Hill;5;15;01/10/1998 01:00;9020.;66400.0320
3232;K L Consulting;2600 Winsor Mall;32;25;24/02/2007 06:53;37123;13574.0520
3233;Cradle the Call;456 Grossman Ln.;1;2;07/02/1987 12:40;13346;45096.2481
3234;Percy Photography;1658 Second St.;2;32;23/11/2005 01:35;10664;44856.9030
3235;Masterlands Cleaning;673 Calais Drive;37;12;12/10/1978 01:27;48482;20600.9798
3236;Innman Paint and Glass;1957 Huntington Ave.;37;24;26/09/1972 04:48;2810.;88400.4790
3237;Park District Of America;969 Saxony Drive;14;38;04/10/1989 19:02;36000;83438.6956
3238;North Shore Appliance Service;550 Sheridan;39;14;18/08/2000 13:28;99568;2241.8800
3239;Meonits & Mogogni Inc.;628 Orwenstensia;16;17;13/08/1990 16:07;98861;82850.1056
3240;Crossroads Construction, Inc.;425 Lake Ave.;22;5;17/09/2006 14:33;49820;98352.1782
3241;Venturi Discount Drugs;241 Callan Rd.;11;32;06/10/1997 02:07;67368;58075.5076
3242;Shaggy's Grooming Services;1436 Waverly Rd.;1;1;14/06/1980 04:07;87808;37600.1202
3243;Pac Builders;1535 Knollwood Drive;21;2;28/10/1993 10:20;58880;55315.8860
3244;Gordon & Son Brockerage Ltd.;3150 Skokie Valley Rd.;1;37;22/10/2000 08:33;53099;7275.0840
3245;Ebert Music Center;1450 Harding Ave.;22;37;04/06/2001 17:40;60470;71867.3012
3246;Pasifico Inc.;2510 Crain;12;14;03/03/2006 06:28;80490;63334.9576
3247;Morton Roofing and Siding;430 Oakland Drive;10;39;09/05/1970 19:55;12214;56120.3510
3248;Mail Boxes Et. Al.;1619 Judson Ave. Apt #34B;48;16;04/09/2005 15:00;97644;60740.6336
3249;Salt & Pepper Catering Service;581 Hill St. Apt. 234;30;22;07/12/2003 06:28;95981;79229.0048
3250;Air Indonesia;1547 Knolwood Rd.;1;11;11/04/1974 15:48;58708;77977.7800
3251;North West Gas Co.;1337 Cavell Ave.;43;1;07/01/2000 04:15;55789;70159.5292
3252;Glassman & Stone;2220 Grant Blvd.;14;21;24/07/1989 06:07;94583;57845.9375
3253;Green Shoes Corp.;2632 Prarie Ln.;16;1;08/01/1996 18:55;33186;41016.3114
3254;Palmer Golf Supplies;614 green bay Rd.;1;22;30/08/2007 19:53;75608;92092.2700
3255;Crosstracks Car Wash;1287 Glencoe Ave.;32;12;12/01/2001 08:40;10276;76840.4272
3256;Pasifico Inc.;1770 first St.;27;10;18/04/1994 21:13;18887;46944.0004
3257;Crosstracks Car Wash;313 Grove Ave.;3;48;21/10/2000 14:20;99450;24574.5960
3258;Cradle the Call;355 Golf Rd.;25;30;14/03/1987 22:40;13538;39760.1938
3259;Highland Lanes;1482 Concorde Circle;8;1;07/04/1990 15:53;32613;58646.4445
3260;P K M Packaging Supply;1547 Knolwood Rd.;38;43;06/06/1983 16:07;62831;14281.6658
3261;Meonits & Mogogni Inc.;2024 St.Johns Ave.;6;14;24/06/2002 09:15;91596;49492.0531
3262;Green Bay Travel Services;22 Clay rd.;24;16;27/08/2000 19:42;80270;94611.3450
3263;Ebert Music Center;2922 Twin Oaks Drive;20;1;19/01/2003 21:20;45075;9204.5174
3264;Metro Appliance Service;1547 Knolwood Rd.;6;32;03/10/2004 15:00;31112;67230.0318
3265;Marks, Marks, and Kaplan Ltd.;1185 County line Rd.;20;27;07/01/1975 11:48;98992;27400.0683
3266;First National Bank of Ottowa;662 Lyons Circle;2;3;22/08/2004 19:40;30351;79177.6592
3267;Gilbert Co.;2267 Anderson Lane;31;25;28/03/2001 09:47;32000;43479.4954
3268;Air Barbados;614 green bay Rd.;5;8;02/10/2001 19:53;66124;32828.7970
3269;Esmarda Chemical Manufacturers;839 Burton Ave;30;38;09/11/2001 14:28;60840;98438.2248
3270;Lee Stairworks and Carpentry,;1954 First St.;1;6;01/05/1972 01:15;31732;54395.7112
3271;Meonits & Mogogni Inc.;1535 Knollwood Drive;11;24;20/08/2000 21:02;9548.;33325.2488
3272;Glenn Oaks Office Supplies;3478 Bryn Mawr St.;22;20;04/07/1993 16:33;94042;49542.1935
3273;Kapp Camera and Video;669 Kikaid;45;6;07/06/1971 17:27;16028;64093.5692
3274;Pasifico Inc.;965 Marion Place Apt. 65C;27;20;27/12/2001 17:07;60050;55529.8680
3275;Nina's Snow Plowing;21 Lakeview Terrace #2312;21;2;21/09/1970 11:13;64645;75536.3319
3276;Perimeter Security Consultants;3150 Skokie Valley Rd.;7;31;27/05/1982 07:02;76115;91460.8384
3277;Froggy's Gourmet Catering;1859 Green Bay Rd.;24;5;18/08/2000 13:00;49930;21070.5800
3278;Car Suite Cleaners;1486 Old Deerfield Rd.;34;30;02/09/1982 08:33;54930;76504.2868
3279;DBN Bank;465 Stratford Rd.;47;1;18/01/1977 09:22;38640;52752.4972
3280;Quad City Cleaning;616 Cobblestone Cir.;34;11;12/03/1974 06:00;64836;61338.7384
3281;Masterlands Cleaning;1065 Hillcrest Circle;15;22;08/04/1997 12:47;13443;81445.9970
3282;John G. Hartling Ltd.;430 Oakland Drive;41;45;28/10/1972 23:40;95584;29114.1280
3283;Funnyface Amusement Games;313 Grove Ave.;41;27;08/02/2005 06:00;66436;54376.9897
3284;Griffith Paving and Sealcoatin;671 Blackstone Ave.;47;21;27/09/1990 10:22;41600;78598.8468
3285;Green Bay Travel Services;35 Glenlake Dr.;17;7;22/06/2000 20:22;4047.;31961.8573
3286;Highland Woods City Hall;770 Exmoor Rd.;20;24;20/02/2003 22:02;98808;40876.4080
3287;Michael Montgomery Hair Saloon;242 Ashland Ave.;35;34;29/03/2003 22:55;46450;53120.7582
3288;North Shore Appliance Service;3344 Beachwood Ln.;44;47;24/04/1977 04:20;39705;94880.0160
3289;Innman Paint and Glass;1337 Cavell Ave.;20;34;02/07/1974 13:27;6166.;23804.1024
3290;Glassman & Stone;3100 Trailer Way;21;15;12/07/1972 04:33;9882.;20233.2570
3291;Air Indonesia;38976 Forest View Rd.;4;41;23/02/1989 01:20;50249;78112.6170
3292;Corbins, Rodriguez, & Savocchi;139 Bay Colony Dr.;35;41;07/02/2003 09:47;68500;22736.1750
3293;Glenwood Credit Union;865 Old Tall Tree Lane;38;47;09/03/2004 06:00;70504;30148.6918
3294;Lickmen Restoration;1954 First St.;25;17;09/04/1980 03:47;4432.;29515.8900
3295;Energy Source Diet Centers;1 Twin Oaks Place;29;20;02/04/1970 10:27;7600.;94496.8810
3296;Crossroads Construction, Inc.;1954 First St.;38;35;20/01/1985 00:02;29871;41886.7958
3297;Hoffman Printing Center;3181 Barkwood Ct.;20;44;11/07/1993 15:13;59216;36440.3460
3298;Smith Communications Inc.;1715 Chicago Ave.;35;20;11/11/2005 00:02;49348;99456.2270
3299;Bernhardt Ltd.;600 Central Ave;7;21;03/04/1987 14:53;64708;40152.8505
3300;Doll House Rock;1770 first St.;42;4;31/08/1993 21:02;45370;3552.9659
3301;Hart Corporation;120 high St.;41;35;03/12/1989 14:53;71264;35986.3731
3302;North Shore Appliance Service;788 Tennyson Ave.;8;38;26/04/2005 11:02;35460;33488.9144
3303;Bako Delicatessen;1975 elmwood Circle;27;25;16/03/1971 08:27;12536;83939.8610
3304;Schnitzer Denist College;12 Walker Ave.;29;29;22/10/1990 13:53;44630;59458.9440
3305;Lake Shore Publishing;175 beech St.;18;38;15/11/2006 10:13;81838;24500.5512
3306;Marks, Marks, and Kaplan Ltd.;224  Highwood Ave.;9;20;16/01/2003 10:00;99485;18310.0726
3307;Highland Heights Gift Shop;1619 Judson Ave. Apt #34B;3;35;18/07/2001 17:13;73932;41595.7680
3308;Toggle & Myerson Ltd;970 Vilas Circle;42;7;05/02/1977 21:48;3775.;23898.4835
3309;Tub's Furniture Store;35 Glenlake Dr.;28;42;03/12/1985 03:08;61880;98997.0704
3310;Resnick DDS;1 Twin Oaks Place;50;41;26/05/1970 00:48;22343;45153.5480
3311;Kapp Camera and Video;788 Tennyson Ave.;18;8;18/09/2000 03:00;82532;52060.4539
3312;Salt & Pepper Catering Service;1799 Rosemary Way;39;27;25/12/2001 00:28;86508;74655.6401
3313;Green Bay Travel Services;886 Yale Lane;39;29;29/01/1974 14:00;84590;5728.4576
3314;Portugal, Liddy, & Son Ltd.;355 Golf Rd.;26;18;12/05/1978 14:22;74052;35496.3304
3315;Percy Photography;1155 Ridgewood Drive;6;9;20/05/1996 03:40;98050;61900.7936
3316;Woodworks Co.;1 Twin Oaks Place;35;3;31/08/1996 22:35;81040;56871.9073
3317;Eva Galler Galleries Inc.;2644 Princeton Ln.;39;42;03/04/2005 15:33;2853.;14120.3794
3318;George Lee Antiques;225 Jeffrys Place;50;28;13/08/1974 22:07;21768;59472.7528
3319;Acturial Enterprises Ltd.;3487 Green Bay Rd.;47;50;03/12/2001 20:53;31016;42732.7503
3320;Meonits & Mogogni Inc.;1287 Glencoe Ave.;37;18;15/04/1998 01:27;20780;66429.9380
3321;Lambert & Locke Legal Services;600 Central Ave;33;39;30/06/1993 01:27;58032;86900.1018
3322;Camp Stuff;1777 balsamic Ave.;34;39;11/07/2006 07:40;73107;8040.4186
3323;Nirabi Auto Service;3385 University Ave.;6;26;06/06/2001 05:00;2400.;54336.9200
3324;Doerner's Awnings and Canopies;662 Lyons Circle;26;6;06/07/1971 06:48;42112;41593.8620
3325;Myles Building Consultants;2870 Skokie Rd.;38;35;01/06/1986 17:28;94760;27164.1540
3326;Arthur M. Feildberg Galleries;1882 St. Johns;2;39;19/07/1992 07:28;99530;16100.5396
3327;Yale Remins Temp Agency;1 Twin Oaks Place;4;50;16/12/2001 15:22;98338;75444.9950
3328;Trapezoid Studios;970 Vilas Circle;36;47;19/06/2001 12:07;19088;61594.3448
3329;Lickmen Restoration;1 Twin Oaks Place;25;37;09/11/2001 10:00;14688;28835.5825
3330;Hibbard Road Suppliers;1155 Ridgewood Drive;40;33;27/08/1983 20:20;50820;86055.6775
3331;North Park Lighting Galleries;1575 Oak Ave.  Apt. 2C;3;34;15/01/1982 07:22;39728;93660.4262
3332;Cosmo Skin Care Center;632 Florence Dr.;45;6;30/05/1990 10:33;43552;90060.3520
3333;Schnitzer Denist College;899 Harvard Ct;23;26;04/01/2006 18:40;77820;36775.7792
3334;Lambert & Locke Legal Services;788 Tennyson Ave.;27;38;15/03/1982 08:02;70024;65096.0640
3335;Mail Boxes Et. Al.;1550 Ridge Rd.;34;2;04/04/1994 23:53;6500.;41320.1682
3336;Bernhardt Ltd.;1777 balsamic Ave.;9;4;28/11/2004 22:02;34907;91588.2089
3337;Moveit Motercycle Service;865 Old Tall Tree Lane;9;36;28/04/1974 17:53;56510;68540.9585
3338;Gilbert Co.;1831 Beverly Place #9D;31;25;18/05/1977 19:15;1400.;18749.8476
3339;Elm Place Business Supplies;1270 Linden Ave.;46;40;03/12/1992 16:27;46218;74102.9812
3340;Hart Corporation;1547 Vine;6;3;10/10/1972 11:13;40230;65350.9970
3341;Hibop Heating and Air Conditio;2112 Ravine Drive;43;45;06/04/1975 23:47;70712;21557.8033
3342;Crossroads Construction, Inc.;2936 Arlington Ave.;9;23;01/04/2006 17:35;60228;80.0780
3343;Bill's Dive Shop;1019 Deerfield Rd.;25;27;10/01/1989 18:27;16976;73167.1656
3344;K L Consulting;1799 Rosemary Way;17;34;02/11/1983 13:22;316.0;8261.6544
3345;Resnick DDS;854 Woodbine;25;9;25/04/1980 08:40;31100;16868.4200
3346;Bee Line Publishing;220 Vine Ave.;18;9;05/07/1990 18:47;13665;39376.9854
3347;Perimeter Security Consultants;1547 Vine;24;31;11/01/1977 10:42;46857;12550.3357
3348;Myles Building Consultants;218 Oakridge Ave.;15;46;26/05/1992 07:00;55735;73655.3575
3349;Keep Cool Air Conditioner Repa;1220 Heather Lane;26;6;13/12/1980 03:48;39312;79484.8044
3350;Resnick DDS;844 Spruce St.;28;43;04/03/2001 06:53;91700;23761.3324
3351;Tub's Furniture Store;425 Lake Ave.;10;9;27/10/2005 03:07;74138;39264.8692
3352;Dean Grant Buick and Crysler;1233 Arbor Rd.;19;25;12/05/2007 11:55;86561;64420.1650
3353;Darcy Frame and Matting Servic;1220 Heather Lane;28;17;25/06/2001 13:40;84032;55155.3533
3354;Pac Builders;917 Fairview Ave.  Apt. 982;7;25;10/12/1996 23:20;92376;33031.3530
3355;Kermit the Pet Shop;1957 Huntington Ave.;38;18;17/07/2000 03:42;51722;26360.8566
3356;Nirabi Auto Service;1859 Green Bay Rd.;49;24;07/09/2007 13:15;46565;14673.9227
3357;Air India;22 Clay rd.;50;15;14/11/2001 14:40;32744;20574.6440
3358;Car Suite Cleaners;2148 Eastview Dr.;16;26;07/09/1996 02:33;80003;92340.7320
3359;Innman Paint and Glass;1245 Eastwood;24;28;26/07/1987 13:13;69400;44250.3750
3360;Myles Building Consultants;3150 Skokie Valley Rd.;29;10;20/01/1993 20:00;35344;52000.2541
3361;Arthur M. Feildberg Galleries;218 Oakridge Ave.;28;19;11/10/2004 00:47;74350;65090.2014
3362;Derbin Contracting Services;616 Cobblestone Cir.;16;28;06/05/1977 21:53;12918;10250.3735
3363;Arthur M. Feildberg Galleries;2112 Ravine Drive;45;7;22/06/2000 22:35;85543;47360.7200
3364;Green Shoes Corp.;1831 Beverly Place #9D;1;38;13/05/2000 00:33;59752;90246.1184
3365;Highland Woods City Hall;1065 Hillcrest Circle;42;49;14/11/2000 11:07;69025;71235.0518
3366;Ampro Office Team Ltd.;1907 S. Prospect Ave.;48;50;04/03/2001 23:33;27680;38900.8326
3367;Yale Remins Temp Agency;334 Lynn Terrace;45;16;06/07/2002 15:55;56960;44641.3652
3368;Doll House Rock;2024 St.Johns Ave.;16;24;14/09/1977 16:47;9414.;67804.4130
3369;Doerner's Awnings and Canopies;1575 Oakwood Ave.;21;29;26/02/1985 10:00;2064.;83125.0458
3370;Foy Aviation;2148 Eastview Dr.;18;28;27/10/2003 15:08;20976;49120.7838
3371;Cutter Lawn Mower Repair;2112 Ravine Drive;37;16;21/05/1977 02:48;25120;7968.9375
3372;Ernie's Foriegn Car Service;1949 Cloverdale Rd.;26;45;27/03/2002 03:33;7517.;71438.3378
3373;Cotton Thumb Ltd.;245 Oakridge Ave.;47;1;09/01/1992 03:22;14042;90160.7595
3374;Elle Hypnosis and Therapy Cent;77 Blackhawk Rd;41;42;30/07/2001 07:00;85222;99832.7800
3375;John G. Hartling Ltd.;1750 Lily Court;19;48;21/05/1997 08:33;71478;91205.5970
3376;Hoffman Printing Center;1486 Old Deerfield Rd.;38;45;06/02/1980 15:47;73950;40056.1200
3377;Mail Boxes Et. Al.;1860 Parkside Ln.;6;16;10/03/1975 16:13;61630;16279.2460
3378;Hart Corporation;4467 Sheridan Rd.;23;21;29/06/2000 11:27;53328;61132.9609
3379;Innman Paint and Glass;1220 Heather Lane;32;18;24/08/2000 19:40;22155;1156.7500
3380;Block Boats and Lures;2922 Twin Oaks Drive;34;37;17/03/1982 08:00;75573;37438.9262
3381;Lambert & Locke Legal Services;969 Saxony Drive;2;26;05/10/1980 21:55;46542;19504.4460
3382;Glassman & Stone;1882 St. Johns;47;47;04/02/1983 17:22;26880;27828.7072
3383;Palmer Golf Supplies;1858 Balsam Way;37;41;16/11/2006 21:35;41024;97362.1468
3384;Green Bay Travel Services;139 Bay Colony Dr.;9;19;28/08/1982 06:20;91776;6400.0528
3385;George Lee Antiques;511 Hill;35;38;25/02/1970 13:20;48470;95610.1020
3386;Eva Galler Galleries Inc.;10 Marquette Rd.;10;6;01/03/1970 00:40;99840;13962.5498
3387;Doll House Rock;632 Roger Williams;50;23;31/07/2001 18:20;33128;33440.9390
3388;Pivot Point College;139 Bay Colony Dr.;45;32;18/07/2004 01:53;43200;2584.6328
3389;Highland Woods City Hall;2870 Skokie Rd.;30;34;26/10/1990 08:48;5305.;66864.0200
3390;Car Suite Cleaners;785 Highland place;11;2;01/05/2000 23:02;15872;13830.0744
3391;Bako Delicatessen;1619 Judson Ave. Apt #34B;26;47;26/04/1974 09:20;37200;27842.2355
3392;John G. Hartling Ltd.;1770 first St.;3;37;10/06/1996 10:47;49392;94451.8535
3393;American Apartments;965 Marion Place Apt. 65C;27;9;26/11/2000 15:07;63604;45364.7936
3394;Innman Paint and Glass;12 Broadview Lane;40;35;30/05/2000 16:48;15950;94366.1532
3395;Quad City Cleaning;12 Skokie Valley Rd.;47;10;14/11/2004 17:07;89210;50760.4256
3396;Gourmet the Frog;2220 Grant Blvd.;31;50;19/02/1970 07:20;47728;30334.1850
3397;Nel Video Productions;59 Cordon Terr.;12;45;10/02/1986 06:13;33680;9344.9948
3398;Glenn Oaks Office Supplies;1287 Glencoe Ave.;5;30;18/08/1971 11:40;98816;54441.4540
3399;Mail Boxes Et. Al.;1882 St. Johns;10;11;31/10/1975 04:00;84324;98520.8638
3400;Air Guatamala;750 Homewood Ave.;1;26;28/07/1977 02:07;90930;44983.6264
3401;Truck-X Muffler Repair;2678 Sheridan Rd.;4;3;27/06/1971 20:47;77196;2502.7070
3402;Mac Computer Warehouse;839 Burton Ave;37;27;23/11/1980 04:00;31719;32015.2972
3403;Sigman and Freud Psychiatry;38976 Forest View Rd.;34;40;31/07/1975 18:33;43726;80981.6214
3404;Ernie's Foriegn Car Service;852 Sumac Rd.;7;47;14/09/2006 21:55;46154;39672.1488
3405;Sigman and Freud Psychiatry;1019 Deerfield Rd.;6;31;25/06/1980 06:47;20126;32672.0892
3406;Bee Line Publishing;1486 Old Deerfield Rd.;47;12;23/02/2007 21:48;47888;30656.8668
3407;Kapp Camera and Video;1009 marvel Way;47;5;22/01/2002 11:47;72454;76928.8094
3408;Innman Paint and Glass;929 Brittany Ave.;10;10;03/09/1982 01:13;35247;53542.0590
3409;Glenwood Credit Union;1777 balsamic Ave.;33;1;28/07/2000 19:42;15610;10496.5905
3410;Happ Aluminum Siding Co.;266 Green Bay Rd.;27;4;11/07/2002 16:07;43006;61754.8490
3411;Morton Roofing and Siding;1704 Ridgelee Rd;3;37;26/11/2001 23:08;84180;70028.0901
3412;Park District Of America;1233 Arbor Rd.;18;34;04/08/1986 09:15;39082;36025.8056
3413;Sigman and Freud Psychiatry;1019 Deerfield Rd.;6;7;12/02/1986 13:47;89919;64051.3175
3414;Morgan Construction Co;807 Old Trail Rd.;47;6;01/10/2006 07:53;66569;16553.5888
3415;MedicServe Medical Supply;218 Oakridge Ave.;45;47;01/01/1996 01:33;65524;57664.6620
3416;Marks, Marks, and Kaplan Ltd.;139 Bay Colony Dr.;16;47;04/04/1972 18:27;84880;42720.9248
3417;Facelift Kitchen and Bath;5518 Madison St.;42;10;27/03/2000 07:33;24585;89600.4680
3418;Lake Shore Publishing;1839 McCraren Rd.;24;33;26/05/1972 21:27;71915;18650.2608
3419;Vecot Inc.;367Bluebird Terr.;44;27;16/08/1975 14:22;31936;77840.0652
3420;Crossroads Construction, Inc.;1715 Chicago Ave.;2;3;13/11/1996 15:47;58005;54480.6306
3421;Hart Corporation;1920 Sunnyside Ave.;8;18;07/04/2000 21:20;42784;30648.4469
3422;Keyth Contracting and Repair;1287 Glencoe Ave.;34;6;11/12/1974 20:55;30184;48040.5324
3423;Bill's Dive Shop;2045 St. johns Ave.;9;47;12/12/1993 12:40;89340;81792.1360
3424;Block Boats and Lures;750 Homewood Ave.;6;45;28/10/1999 09:40;20380;51200.2146
3425;Childress Child Day Care;1 Twin Oaks Place;20;16;05/10/1987 11:15;80240;2840.8032
3426;Mergenthaler Inc.;812 North Ave.;44;42;03/01/1990 20:53;98452;47250.5368
3427;Elm Place Business Supplies;917 Fairview Ave.  Apt. 982;15;24;26/10/1983 15:42;37008;39120.8710
3428;Highland Lanes;1777 balsamic Ave.;47;44;03/03/2000 18:55;16831;4674.4876
3429;Funnyface Amusement Games;1155 Ridgewood Drive;30;2;02/11/2006 11:35;18138;17985.2885
3430;Kermit the Pet Shop;1220 Heather Lane;30;8;11/10/2003 20:20;84100;39945.0536
3431;Crosstracks Car Wash;3385 University Ave.;6;34;25/06/2000 01:00;5442.;41840.5292
3432;Highland Woods City Hall;600 Central Ave;28;9;20/07/2005 07:53;25544;85071.1792
3433;Kermit the Pet Shop;5518 Madison St.;41;6;25/12/2006 01:08;94152;56000.6826
3434;Bill's Dive Shop;511 Hill;47;20;18/08/1998 01:27;3032.;36468.8968
3435;First National Bank of Ottowa;2112 Ravine Drive;42;44;29/03/1972 14:28;47621;88399.0361
3436;Lake Shore Beaches;1126 Hillcrest Ave;7;15;21/03/2000 03:35;93840;86676.4718
3437;Gordon & Son Brockerage Ltd.;3150 Skokie Valley Rd.;21;47;02/04/2002 00:15;29216;24864.4044
3438;Keyth Contracting and Repair;425 Lake Ave.;47;30;31/03/2006 12:42;28366;39202.4238
3439;Got It All Electronics Supply;1619 Judson Ave. Apt #34B;6;30;22/08/2000 12:07;20448;242.7550
3440;Bill's Dive Shop;456 Groverland Ave.;14;6;15/11/1985 18:28;69328;62860.2448
3441;Myers Chocolates and Confectio;201-C Frontage Rd.;43;28;25/10/1986 22:33;74160;28380.1967
3442;Lennox Air Pollution Control;22 Clay rd.;30;41;02/01/2007 01:07;10722;41555.4463
3443;Parkway Auto Body;2220 Grant Blvd.;49;47;22/04/2005 22:42;59607;32068.3294
3444;Lake Shore Beaches;4259 W. Lake Ave.;17;42;05/06/1971 00:48;65279;49642.1840
3445;Percy Photography;965 Marion Place Apt. 65C;34;7;23/11/2002 16:02;70278;75420.4019
3446;Terrinni & Son Auto and Truck;266 Green Bay Rd.;47;21;26/09/1978 04:08;41908;90140.0309
3447;Parkway Auto Body;618 Sheriden rd.;23;47;17/12/1977 09:47;4527.;73684.1020
3448;Meonits & Mogogni Inc.;2644 Princeton Ln.;2;6;23/01/1975 09:07;67956;12291.7036
3449;Chicagoland Cleaners;456 Groverland Ave.;29;14;07/10/1975 16:22;37434;15950.6227
3450;Lutz Soft Cloth Car Wash;865 Old Tall Tree Lane;11;43;21/03/2005 12:55;6122.;95702.8672
3451;Eva Galler Galleries Inc.;505 N. Frances St.;47;30;05/06/1978 03:00;40700;94511.5065
3452;Morgan Construction Co;844 Spruce St.;11;49;06/09/2006 04:22;90483;60744.4088
3453;Moveit Motercycle Service;2600 Winsor Mall;32;17;16/06/2006 20:20;33684;25343.0159
3454;Ampro Office Team Ltd.;1270 Linden Ave.;38;34;18/08/1994 17:28;43614;76304.6329
3455;Nina's Snow Plowing;4467 Sheridan Rd.;22;47;25/04/1987 06:35;8022.;46775.7900
3456;Flinn Mosquito and Pest Contro;302-A Crestwood Village Rd.;9;23;18/09/2000 11:53;32096;80186.4712
3457;Mac Computer Warehouse;3181 Barkwood Ct.;25;2;28/11/1993 15:20;69284;90280.0460
